@relation openSMILE_features

@attribute name string
@attribute F0semitoneFrom27.5Hz_sma3nz_amean numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevNorm numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile20.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile50.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile80.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope numeric
@attribute loudness_sma3_amean numeric
@attribute loudness_sma3_stddevNorm numeric
@attribute loudness_sma3_percentile20.0 numeric
@attribute loudness_sma3_percentile50.0 numeric
@attribute loudness_sma3_percentile80.0 numeric
@attribute loudness_sma3_pctlrange0-2 numeric
@attribute loudness_sma3_meanRisingSlope numeric
@attribute loudness_sma3_stddevRisingSlope numeric
@attribute loudness_sma3_meanFallingSlope numeric
@attribute loudness_sma3_stddevFallingSlope numeric
@attribute spectralFlux_sma3_amean numeric
@attribute spectralFlux_sma3_stddevNorm numeric
@attribute mfcc1_sma3_amean numeric
@attribute mfcc1_sma3_stddevNorm numeric
@attribute mfcc2_sma3_amean numeric
@attribute mfcc2_sma3_stddevNorm numeric
@attribute mfcc3_sma3_amean numeric
@attribute mfcc3_sma3_stddevNorm numeric
@attribute mfcc4_sma3_amean numeric
@attribute mfcc4_sma3_stddevNorm numeric
@attribute jitterLocal_sma3nz_amean numeric
@attribute jitterLocal_sma3nz_stddevNorm numeric
@attribute shimmerLocaldB_sma3nz_amean numeric
@attribute shimmerLocaldB_sma3nz_stddevNorm numeric
@attribute HNRdBACF_sma3nz_amean numeric
@attribute HNRdBACF_sma3nz_stddevNorm numeric
@attribute logRelF0-H1-H2_sma3nz_amean numeric
@attribute logRelF0-H1-H2_sma3nz_stddevNorm numeric
@attribute logRelF0-H1-A3_sma3nz_amean numeric
@attribute logRelF0-H1-A3_sma3nz_stddevNorm numeric
@attribute F1frequency_sma3nz_amean numeric
@attribute F1frequency_sma3nz_stddevNorm numeric
@attribute F1bandwidth_sma3nz_amean numeric
@attribute F1bandwidth_sma3nz_stddevNorm numeric
@attribute F1amplitudeLogRelF0_sma3nz_amean numeric
@attribute F1amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute F2frequency_sma3nz_amean numeric
@attribute F2frequency_sma3nz_stddevNorm numeric
@attribute F2bandwidth_sma3nz_amean numeric
@attribute F2bandwidth_sma3nz_stddevNorm numeric
@attribute F2amplitudeLogRelF0_sma3nz_amean numeric
@attribute F2amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute F3frequency_sma3nz_amean numeric
@attribute F3frequency_sma3nz_stddevNorm numeric
@attribute F3bandwidth_sma3nz_amean numeric
@attribute F3bandwidth_sma3nz_stddevNorm numeric
@attribute F3amplitudeLogRelF0_sma3nz_amean numeric
@attribute F3amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute alphaRatioV_sma3nz_amean numeric
@attribute alphaRatioV_sma3nz_stddevNorm numeric
@attribute hammarbergIndexV_sma3nz_amean numeric
@attribute hammarbergIndexV_sma3nz_stddevNorm numeric
@attribute slopeV0-500_sma3nz_amean numeric
@attribute slopeV0-500_sma3nz_stddevNorm numeric
@attribute slopeV500-1500_sma3nz_amean numeric
@attribute slopeV500-1500_sma3nz_stddevNorm numeric
@attribute spectralFluxV_sma3nz_amean numeric
@attribute spectralFluxV_sma3nz_stddevNorm numeric
@attribute mfcc1V_sma3nz_amean numeric
@attribute mfcc1V_sma3nz_stddevNorm numeric
@attribute mfcc2V_sma3nz_amean numeric
@attribute mfcc2V_sma3nz_stddevNorm numeric
@attribute mfcc3V_sma3nz_amean numeric
@attribute mfcc3V_sma3nz_stddevNorm numeric
@attribute mfcc4V_sma3nz_amean numeric
@attribute mfcc4V_sma3nz_stddevNorm numeric
@attribute alphaRatioUV_sma3nz_amean numeric
@attribute hammarbergIndexUV_sma3nz_amean numeric
@attribute slopeUV0-500_sma3nz_amean numeric
@attribute slopeUV500-1500_sma3nz_amean numeric
@attribute spectralFluxUV_sma3nz_amean numeric
@attribute loudnessPeaksPerSec numeric
@attribute VoicedSegmentsPerSec numeric
@attribute MeanVoicedSegmentLengthSec numeric
@attribute StddevVoicedSegmentLengthSec numeric
@attribute MeanUnvoicedSegmentLength numeric
@attribute StddevUnvoicedSegmentLength numeric
@attribute equivalentSoundLevel_dBp numeric
@attribute class numeric

@data

unknown,3.669183e+01,1.191103e-01,3.499206e+01,3.675565e+01,4.091367e+01,5.921608e+00,4.002224e+02,6.172019e+02,9.181577e+01,9.917923e+01,5.151333e-01,5.376543e-01,2.276436e-01,5.545275e-01,7.503427e-01,5.226991e-01,7.068808e+00,4.224095e+00,4.148878e+00,2.238693e+00,2.750579e-01,7.025479e-01,4.436252e+01,3.111931e-01,1.135918e+01,1.505596e+00,-1.192672e+01,-1.578381e+00,-1.335464e+01,-1.364369e+00,2.865816e-02,1.487503e+00,1.136081e+00,7.922470e-01,9.485027e+00,4.570346e-01,7.109605e+00,1.110402e+00,4.763794e+01,3.008338e-01,7.833074e+02,2.745488e-01,1.356873e+03,1.528252e-01,-5.857381e+01,-1.245582e+00,1.865084e+03,1.466725e-01,1.163689e+03,1.741800e-01,-6.862876e+01,-8.792138e-01,3.054364e+03,8.762294e-02,1.096455e+03,1.613555e-01,-8.230461e+01,-6.543577e-01,-2.388349e+01,-3.375919e-01,4.306652e+01,2.483633e-01,6.576101e-02,3.400901e-01,-3.818057e-02,-4.714534e-01,2.927097e-01,6.538746e-01,4.686128e+01,2.272755e-01,1.101452e+01,1.544109e+00,-1.367450e+01,-1.352243e+00,-1.591977e+01,-1.159496e+00,-1.796746e+01,3.223406e+01,5.028277e-02,-1.940115e-02,2.284116e-01,3.832753e+00,3.202847e+00,2.355555e-01,1.879191e-01,6.142857e-02,4.050699e-02,-2.225220e+01,?
unknown,3.669183e+01,1.191103e-01,3.499206e+01,3.675565e+01,4.091367e+01,5.921608e+00,4.002224e+02,6.172019e+02,9.181577e+01,9.917923e+01,5.151333e-01,5.376543e-01,2.276436e-01,5.545275e-01,7.503427e-01,5.226991e-01,7.068808e+00,4.224095e+00,4.148878e+00,2.238693e+00,2.750579e-01,7.025479e-01,4.436252e+01,3.111931e-01,1.135918e+01,1.505596e+00,-1.192672e+01,-1.578381e+00,-1.335464e+01,-1.364369e+00,2.865816e-02,1.487503e+00,1.136081e+00,7.922470e-01,9.485027e+00,4.570346e-01,7.109605e+00,1.110402e+00,4.763794e+01,3.008338e-01,7.833074e+02,2.745488e-01,1.356873e+03,1.528252e-01,-5.857381e+01,-1.245582e+00,1.865084e+03,1.466725e-01,1.163689e+03,1.741800e-01,-6.862876e+01,-8.792138e-01,3.054364e+03,8.762294e-02,1.096455e+03,1.613555e-01,-8.230461e+01,-6.543577e-01,-2.388349e+01,-3.375919e-01,4.306652e+01,2.483633e-01,6.576101e-02,3.400901e-01,-3.818057e-02,-4.714534e-01,2.927097e-01,6.538746e-01,4.686128e+01,2.272755e-01,1.101452e+01,1.544109e+00,-1.367450e+01,-1.352243e+00,-1.591977e+01,-1.159496e+00,-1.796746e+01,3.223406e+01,5.028277e-02,-1.940115e-02,2.284116e-01,3.832753e+00,3.202847e+00,2.355555e-01,1.879191e-01,6.142857e-02,4.050699e-02,-2.225220e+01,?
