@relation openSMILE_features

@attribute name string
@attribute F0semitoneFrom27.5Hz_sma3nz_amean numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevNorm numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile20.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile50.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile80.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope numeric
@attribute loudness_sma3_amean numeric
@attribute loudness_sma3_stddevNorm numeric
@attribute loudness_sma3_percentile20.0 numeric
@attribute loudness_sma3_percentile50.0 numeric
@attribute loudness_sma3_percentile80.0 numeric
@attribute loudness_sma3_pctlrange0-2 numeric
@attribute loudness_sma3_meanRisingSlope numeric
@attribute loudness_sma3_stddevRisingSlope numeric
@attribute loudness_sma3_meanFallingSlope numeric
@attribute loudness_sma3_stddevFallingSlope numeric
@attribute spectralFlux_sma3_amean numeric
@attribute spectralFlux_sma3_stddevNorm numeric
@attribute mfcc1_sma3_amean numeric
@attribute mfcc1_sma3_stddevNorm numeric
@attribute mfcc2_sma3_amean numeric
@attribute mfcc2_sma3_stddevNorm numeric
@attribute mfcc3_sma3_amean numeric
@attribute mfcc3_sma3_stddevNorm numeric
@attribute mfcc4_sma3_amean numeric
@attribute mfcc4_sma3_stddevNorm numeric
@attribute jitterLocal_sma3nz_amean numeric
@attribute jitterLocal_sma3nz_stddevNorm numeric
@attribute shimmerLocaldB_sma3nz_amean numeric
@attribute shimmerLocaldB_sma3nz_stddevNorm numeric
@attribute HNRdBACF_sma3nz_amean numeric
@attribute HNRdBACF_sma3nz_stddevNorm numeric
@attribute logRelF0-H1-H2_sma3nz_amean numeric
@attribute logRelF0-H1-H2_sma3nz_stddevNorm numeric
@attribute logRelF0-H1-A3_sma3nz_amean numeric
@attribute logRelF0-H1-A3_sma3nz_stddevNorm numeric
@attribute F1frequency_sma3nz_amean numeric
@attribute F1frequency_sma3nz_stddevNorm numeric
@attribute F1bandwidth_sma3nz_amean numeric
@attribute F1bandwidth_sma3nz_stddevNorm numeric
@attribute F1amplitudeLogRelF0_sma3nz_amean numeric
@attribute F1amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute F2frequency_sma3nz_amean numeric
@attribute F2frequency_sma3nz_stddevNorm numeric
@attribute F2bandwidth_sma3nz_amean numeric
@attribute F2bandwidth_sma3nz_stddevNorm numeric
@attribute F2amplitudeLogRelF0_sma3nz_amean numeric
@attribute F2amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute F3frequency_sma3nz_amean numeric
@attribute F3frequency_sma3nz_stddevNorm numeric
@attribute F3bandwidth_sma3nz_amean numeric
@attribute F3bandwidth_sma3nz_stddevNorm numeric
@attribute F3amplitudeLogRelF0_sma3nz_amean numeric
@attribute F3amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute alphaRatioV_sma3nz_amean numeric
@attribute alphaRatioV_sma3nz_stddevNorm numeric
@attribute hammarbergIndexV_sma3nz_amean numeric
@attribute hammarbergIndexV_sma3nz_stddevNorm numeric
@attribute slopeV0-500_sma3nz_amean numeric
@attribute slopeV0-500_sma3nz_stddevNorm numeric
@attribute slopeV500-1500_sma3nz_amean numeric
@attribute slopeV500-1500_sma3nz_stddevNorm numeric
@attribute spectralFluxV_sma3nz_amean numeric
@attribute spectralFluxV_sma3nz_stddevNorm numeric
@attribute mfcc1V_sma3nz_amean numeric
@attribute mfcc1V_sma3nz_stddevNorm numeric
@attribute mfcc2V_sma3nz_amean numeric
@attribute mfcc2V_sma3nz_stddevNorm numeric
@attribute mfcc3V_sma3nz_amean numeric
@attribute mfcc3V_sma3nz_stddevNorm numeric
@attribute mfcc4V_sma3nz_amean numeric
@attribute mfcc4V_sma3nz_stddevNorm numeric
@attribute alphaRatioUV_sma3nz_amean numeric
@attribute hammarbergIndexUV_sma3nz_amean numeric
@attribute slopeUV0-500_sma3nz_amean numeric
@attribute slopeUV500-1500_sma3nz_amean numeric
@attribute spectralFluxUV_sma3nz_amean numeric
@attribute loudnessPeaksPerSec numeric
@attribute VoicedSegmentsPerSec numeric
@attribute MeanVoicedSegmentLengthSec numeric
@attribute StddevVoicedSegmentLengthSec numeric
@attribute MeanUnvoicedSegmentLength numeric
@attribute StddevUnvoicedSegmentLength numeric
@attribute equivalentSoundLevel_dBp numeric
@attribute class numeric

@data

unknown,3.616249e+01,6.179675e-02,3.476138e+01,3.542592e+01,3.680000e+01,2.038616e+00,2.334735e+01,1.342267e+01,1.596670e+01,9.673900e+00,3.132268e-01,7.734731e-01,6.451945e-02,2.789869e-01,5.468379e-01,4.823184e-01,6.048375e+00,4.437134e+00,3.716027e+00,2.553161e+00,1.669360e-01,1.117758e+00,3.235593e+01,5.665869e-01,1.300851e+01,1.543115e+00,5.497575e-01,3.003307e+01,1.238512e+00,1.302808e+01,2.493683e-02,1.547551e+00,1.250149e+00,7.738079e-01,9.359023e+00,3.771050e-01,7.564044e+00,1.609820e+00,3.867340e+01,3.302649e-01,7.850831e+02,2.306230e-01,1.367584e+03,1.377719e-01,-9.454211e+01,-8.783851e-01,1.895001e+03,1.087203e-01,1.174064e+03,2.965208e-01,-1.008371e+02,-7.360134e-01,3.030709e+03,7.311747e-02,1.087993e+03,2.247094e-01,-1.079060e+02,-6.371374e-01,-2.594686e+01,-4.025601e-01,3.951196e+01,3.339716e-01,4.931181e-02,5.139031e-01,-2.375562e-02,-7.848017e-01,2.330384e-01,8.596017e-01,4.074404e+01,3.058057e-01,1.873150e+01,1.012923e+00,3.233390e-01,5.225087e+01,1.870622e+00,9.009206e+00,-8.862953e+00,1.673617e+01,4.847592e-02,1.501522e-03,5.424505e-02,3.658536e+00,2.469136e+00,2.416667e-01,2.125572e-01,1.680000e-01,2.313353e-01,-2.488985e+01,?
unknown,3.616249e+01,6.179675e-02,3.476138e+01,3.542592e+01,3.680000e+01,2.038616e+00,2.334735e+01,1.342267e+01,1.596670e+01,9.673900e+00,3.132268e-01,7.734731e-01,6.451945e-02,2.789869e-01,5.468379e-01,4.823184e-01,6.048375e+00,4.437134e+00,3.716027e+00,2.553161e+00,1.669360e-01,1.117758e+00,3.235593e+01,5.665869e-01,1.300851e+01,1.543115e+00,5.497575e-01,3.003307e+01,1.238512e+00,1.302808e+01,2.493683e-02,1.547551e+00,1.250149e+00,7.738079e-01,9.359023e+00,3.771050e-01,7.564044e+00,1.609820e+00,3.867340e+01,3.302649e-01,7.850831e+02,2.306230e-01,1.367584e+03,1.377719e-01,-9.454211e+01,-8.783851e-01,1.895001e+03,1.087203e-01,1.174064e+03,2.965208e-01,-1.008371e+02,-7.360134e-01,3.030709e+03,7.311747e-02,1.087993e+03,2.247094e-01,-1.079060e+02,-6.371374e-01,-2.594686e+01,-4.025601e-01,3.951196e+01,3.339716e-01,4.931181e-02,5.139031e-01,-2.375562e-02,-7.848017e-01,2.330384e-01,8.596017e-01,4.074404e+01,3.058057e-01,1.873150e+01,1.012923e+00,3.233390e-01,5.225087e+01,1.870622e+00,9.009206e+00,-8.862953e+00,1.673617e+01,4.847592e-02,1.501522e-03,5.424505e-02,3.658536e+00,2.469136e+00,2.416667e-01,2.125572e-01,1.680000e-01,2.313353e-01,-2.488985e+01,?
