@relation openSMILE_features

@attribute name string
@attribute F0semitoneFrom27.5Hz_sma3nz_amean numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevNorm numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile20.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile50.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile80.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope numeric
@attribute loudness_sma3_amean numeric
@attribute loudness_sma3_stddevNorm numeric
@attribute loudness_sma3_percentile20.0 numeric
@attribute loudness_sma3_percentile50.0 numeric
@attribute loudness_sma3_percentile80.0 numeric
@attribute loudness_sma3_pctlrange0-2 numeric
@attribute loudness_sma3_meanRisingSlope numeric
@attribute loudness_sma3_stddevRisingSlope numeric
@attribute loudness_sma3_meanFallingSlope numeric
@attribute loudness_sma3_stddevFallingSlope numeric
@attribute spectralFlux_sma3_amean numeric
@attribute spectralFlux_sma3_stddevNorm numeric
@attribute mfcc1_sma3_amean numeric
@attribute mfcc1_sma3_stddevNorm numeric
@attribute mfcc2_sma3_amean numeric
@attribute mfcc2_sma3_stddevNorm numeric
@attribute mfcc3_sma3_amean numeric
@attribute mfcc3_sma3_stddevNorm numeric
@attribute mfcc4_sma3_amean numeric
@attribute mfcc4_sma3_stddevNorm numeric
@attribute jitterLocal_sma3nz_amean numeric
@attribute jitterLocal_sma3nz_stddevNorm numeric
@attribute shimmerLocaldB_sma3nz_amean numeric
@attribute shimmerLocaldB_sma3nz_stddevNorm numeric
@attribute HNRdBACF_sma3nz_amean numeric
@attribute HNRdBACF_sma3nz_stddevNorm numeric
@attribute logRelF0-H1-H2_sma3nz_amean numeric
@attribute logRelF0-H1-H2_sma3nz_stddevNorm numeric
@attribute logRelF0-H1-A3_sma3nz_amean numeric
@attribute logRelF0-H1-A3_sma3nz_stddevNorm numeric
@attribute F1frequency_sma3nz_amean numeric
@attribute F1frequency_sma3nz_stddevNorm numeric
@attribute F1bandwidth_sma3nz_amean numeric
@attribute F1bandwidth_sma3nz_stddevNorm numeric
@attribute F1amplitudeLogRelF0_sma3nz_amean numeric
@attribute F1amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute F2frequency_sma3nz_amean numeric
@attribute F2frequency_sma3nz_stddevNorm numeric
@attribute F2bandwidth_sma3nz_amean numeric
@attribute F2bandwidth_sma3nz_stddevNorm numeric
@attribute F2amplitudeLogRelF0_sma3nz_amean numeric
@attribute F2amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute F3frequency_sma3nz_amean numeric
@attribute F3frequency_sma3nz_stddevNorm numeric
@attribute F3bandwidth_sma3nz_amean numeric
@attribute F3bandwidth_sma3nz_stddevNorm numeric
@attribute F3amplitudeLogRelF0_sma3nz_amean numeric
@attribute F3amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute alphaRatioV_sma3nz_amean numeric
@attribute alphaRatioV_sma3nz_stddevNorm numeric
@attribute hammarbergIndexV_sma3nz_amean numeric
@attribute hammarbergIndexV_sma3nz_stddevNorm numeric
@attribute slopeV0-500_sma3nz_amean numeric
@attribute slopeV0-500_sma3nz_stddevNorm numeric
@attribute slopeV500-1500_sma3nz_amean numeric
@attribute slopeV500-1500_sma3nz_stddevNorm numeric
@attribute spectralFluxV_sma3nz_amean numeric
@attribute spectralFluxV_sma3nz_stddevNorm numeric
@attribute mfcc1V_sma3nz_amean numeric
@attribute mfcc1V_sma3nz_stddevNorm numeric
@attribute mfcc2V_sma3nz_amean numeric
@attribute mfcc2V_sma3nz_stddevNorm numeric
@attribute mfcc3V_sma3nz_amean numeric
@attribute mfcc3V_sma3nz_stddevNorm numeric
@attribute mfcc4V_sma3nz_amean numeric
@attribute mfcc4V_sma3nz_stddevNorm numeric
@attribute alphaRatioUV_sma3nz_amean numeric
@attribute hammarbergIndexUV_sma3nz_amean numeric
@attribute slopeUV0-500_sma3nz_amean numeric
@attribute slopeUV500-1500_sma3nz_amean numeric
@attribute spectralFluxUV_sma3nz_amean numeric
@attribute loudnessPeaksPerSec numeric
@attribute VoicedSegmentsPerSec numeric
@attribute MeanVoicedSegmentLengthSec numeric
@attribute StddevVoicedSegmentLengthSec numeric
@attribute MeanUnvoicedSegmentLength numeric
@attribute StddevUnvoicedSegmentLength numeric
@attribute equivalentSoundLevel_dBp numeric
@attribute class numeric

@data

unknown,3.593884e+01,4.762658e-02,3.447128e+01,3.538284e+01,3.731501e+01,2.843731e+00,8.832622e+01,9.957426e+01,1.688807e+01,1.810391e+01,1.034546e+00,3.715178e-01,7.259409e-01,1.023971e+00,1.243820e+00,5.178787e-01,1.010980e+01,5.274067e+00,1.063019e+01,7.194921e+00,4.570242e-01,6.433240e-01,3.534352e+01,4.341492e-01,-2.027684e+00,-5.778407e+00,-1.018163e+01,-1.348051e+00,-1.626550e+01,-9.185650e-01,1.574500e-02,1.464116e+00,9.863132e-01,9.134669e-01,9.208069e+00,4.172193e-01,3.837843e+00,1.885014e+00,3.084947e+01,3.079532e-01,7.810258e+02,2.747074e-01,1.401793e+03,2.197996e-01,-4.623494e+01,-1.666523e+00,1.861656e+03,1.582782e-01,1.139640e+03,2.742346e-01,-5.341861e+01,-1.248991e+00,2.955601e+03,1.140749e-01,1.138206e+03,3.429943e-01,-6.070347e+01,-1.042084e+00,-1.466617e+01,-3.630356e-01,2.825382e+01,2.614489e-01,7.678026e-02,2.560708e-01,-3.298077e-02,-4.023764e-01,4.745239e-01,6.841839e-01,3.856502e+01,3.121282e-01,-2.893905e+00,-4.377092e+00,-1.029002e+01,-1.461478e+00,-1.859321e+01,-7.740770e-01,-7.868050e+00,1.648518e+01,7.849986e-02,-2.035489e-02,3.970234e-01,5.211727e+00,2.325581e+00,3.400000e-01,1.914605e-01,8.166667e-02,7.104380e-02,-1.876928e+01,?
unknown,3.593884e+01,4.762658e-02,3.447128e+01,3.538284e+01,3.731501e+01,2.843731e+00,8.832622e+01,9.957426e+01,1.688807e+01,1.810391e+01,1.034546e+00,3.715178e-01,7.259409e-01,1.023971e+00,1.243820e+00,5.178787e-01,1.010980e+01,5.274067e+00,1.063019e+01,7.194921e+00,4.570242e-01,6.433240e-01,3.534352e+01,4.341492e-01,-2.027684e+00,-5.778407e+00,-1.018163e+01,-1.348051e+00,-1.626550e+01,-9.185650e-01,1.574500e-02,1.464116e+00,9.863132e-01,9.134669e-01,9.208069e+00,4.172193e-01,3.837843e+00,1.885014e+00,3.084947e+01,3.079532e-01,7.810258e+02,2.747074e-01,1.401793e+03,2.197996e-01,-4.623494e+01,-1.666523e+00,1.861656e+03,1.582782e-01,1.139640e+03,2.742346e-01,-5.341861e+01,-1.248991e+00,2.955601e+03,1.140749e-01,1.138206e+03,3.429943e-01,-6.070347e+01,-1.042084e+00,-1.466617e+01,-3.630356e-01,2.825382e+01,2.614489e-01,7.678026e-02,2.560708e-01,-3.298077e-02,-4.023764e-01,4.745239e-01,6.841839e-01,3.856502e+01,3.121282e-01,-2.893905e+00,-4.377092e+00,-1.029002e+01,-1.461478e+00,-1.859321e+01,-7.740770e-01,-7.868050e+00,1.648518e+01,7.849986e-02,-2.035489e-02,3.970234e-01,5.211727e+00,2.325581e+00,3.400000e-01,1.914605e-01,8.166667e-02,7.104380e-02,-1.876928e+01,?
unknown,3.593884e+01,4.762658e-02,3.447128e+01,3.538284e+01,3.731501e+01,2.843731e+00,8.832622e+01,9.957426e+01,1.688807e+01,1.810391e+01,1.034546e+00,3.715178e-01,7.259409e-01,1.023971e+00,1.243820e+00,5.178787e-01,1.010980e+01,5.274067e+00,1.063019e+01,7.194921e+00,4.570242e-01,6.433240e-01,3.534352e+01,4.341492e-01,-2.027684e+00,-5.778407e+00,-1.018163e+01,-1.348051e+00,-1.626550e+01,-9.185650e-01,1.574500e-02,1.464116e+00,9.863132e-01,9.134669e-01,9.208069e+00,4.172193e-01,3.837843e+00,1.885014e+00,3.084947e+01,3.079532e-01,7.810258e+02,2.747074e-01,1.401793e+03,2.197996e-01,-4.623494e+01,-1.666523e+00,1.861656e+03,1.582782e-01,1.139640e+03,2.742346e-01,-5.341861e+01,-1.248991e+00,2.955601e+03,1.140749e-01,1.138206e+03,3.429943e-01,-6.070347e+01,-1.042084e+00,-1.466617e+01,-3.630356e-01,2.825382e+01,2.614489e-01,7.678026e-02,2.560708e-01,-3.298077e-02,-4.023764e-01,4.745239e-01,6.841839e-01,3.856502e+01,3.121282e-01,-2.893905e+00,-4.377092e+00,-1.029002e+01,-1.461478e+00,-1.859321e+01,-7.740770e-01,-7.868050e+00,1.648518e+01,7.849986e-02,-2.035489e-02,3.970234e-01,5.211727e+00,2.325581e+00,3.400000e-01,1.914605e-01,8.166667e-02,7.104380e-02,-1.876928e+01,?
unknown,3.593884e+01,4.762658e-02,3.447128e+01,3.538284e+01,3.731501e+01,2.843731e+00,8.832622e+01,9.957426e+01,1.688807e+01,1.810391e+01,1.034546e+00,3.715178e-01,7.259409e-01,1.023971e+00,1.243820e+00,5.178787e-01,1.010980e+01,5.274067e+00,1.063019e+01,7.194921e+00,4.570242e-01,6.433240e-01,3.534352e+01,4.341492e-01,-2.027684e+00,-5.778407e+00,-1.018163e+01,-1.348051e+00,-1.626550e+01,-9.185650e-01,1.574500e-02,1.464116e+00,9.863132e-01,9.134669e-01,9.208069e+00,4.172193e-01,3.837843e+00,1.885014e+00,3.084947e+01,3.079532e-01,7.810258e+02,2.747074e-01,1.401793e+03,2.197996e-01,-4.623494e+01,-1.666523e+00,1.861656e+03,1.582782e-01,1.139640e+03,2.742346e-01,-5.341861e+01,-1.248991e+00,2.955601e+03,1.140749e-01,1.138206e+03,3.429943e-01,-6.070347e+01,-1.042084e+00,-1.466617e+01,-3.630356e-01,2.825382e+01,2.614489e-01,7.678026e-02,2.560708e-01,-3.298077e-02,-4.023764e-01,4.745239e-01,6.841839e-01,3.856502e+01,3.121282e-01,-2.893905e+00,-4.377092e+00,-1.029002e+01,-1.461478e+00,-1.859321e+01,-7.740770e-01,-7.868050e+00,1.648518e+01,7.849986e-02,-2.035489e-02,3.970234e-01,5.211727e+00,2.325581e+00,3.400000e-01,1.914605e-01,8.166667e-02,7.104380e-02,-1.876928e+01,?
