@relation openSMILE_features

@attribute name string
@attribute F0semitoneFrom27.5Hz_sma3nz_amean numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevNorm numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile20.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile50.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile80.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope numeric
@attribute loudness_sma3_amean numeric
@attribute loudness_sma3_stddevNorm numeric
@attribute loudness_sma3_percentile20.0 numeric
@attribute loudness_sma3_percentile50.0 numeric
@attribute loudness_sma3_percentile80.0 numeric
@attribute loudness_sma3_pctlrange0-2 numeric
@attribute loudness_sma3_meanRisingSlope numeric
@attribute loudness_sma3_stddevRisingSlope numeric
@attribute loudness_sma3_meanFallingSlope numeric
@attribute loudness_sma3_stddevFallingSlope numeric
@attribute spectralFlux_sma3_amean numeric
@attribute spectralFlux_sma3_stddevNorm numeric
@attribute mfcc1_sma3_amean numeric
@attribute mfcc1_sma3_stddevNorm numeric
@attribute mfcc2_sma3_amean numeric
@attribute mfcc2_sma3_stddevNorm numeric
@attribute mfcc3_sma3_amean numeric
@attribute mfcc3_sma3_stddevNorm numeric
@attribute mfcc4_sma3_amean numeric
@attribute mfcc4_sma3_stddevNorm numeric
@attribute jitterLocal_sma3nz_amean numeric
@attribute jitterLocal_sma3nz_stddevNorm numeric
@attribute shimmerLocaldB_sma3nz_amean numeric
@attribute shimmerLocaldB_sma3nz_stddevNorm numeric
@attribute HNRdBACF_sma3nz_amean numeric
@attribute HNRdBACF_sma3nz_stddevNorm numeric
@attribute logRelF0-H1-H2_sma3nz_amean numeric
@attribute logRelF0-H1-H2_sma3nz_stddevNorm numeric
@attribute logRelF0-H1-A3_sma3nz_amean numeric
@attribute logRelF0-H1-A3_sma3nz_stddevNorm numeric
@attribute F1frequency_sma3nz_amean numeric
@attribute F1frequency_sma3nz_stddevNorm numeric
@attribute F1bandwidth_sma3nz_amean numeric
@attribute F1bandwidth_sma3nz_stddevNorm numeric
@attribute F1amplitudeLogRelF0_sma3nz_amean numeric
@attribute F1amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute F2frequency_sma3nz_amean numeric
@attribute F2frequency_sma3nz_stddevNorm numeric
@attribute F2bandwidth_sma3nz_amean numeric
@attribute F2bandwidth_sma3nz_stddevNorm numeric
@attribute F2amplitudeLogRelF0_sma3nz_amean numeric
@attribute F2amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute F3frequency_sma3nz_amean numeric
@attribute F3frequency_sma3nz_stddevNorm numeric
@attribute F3bandwidth_sma3nz_amean numeric
@attribute F3bandwidth_sma3nz_stddevNorm numeric
@attribute F3amplitudeLogRelF0_sma3nz_amean numeric
@attribute F3amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute alphaRatioV_sma3nz_amean numeric
@attribute alphaRatioV_sma3nz_stddevNorm numeric
@attribute hammarbergIndexV_sma3nz_amean numeric
@attribute hammarbergIndexV_sma3nz_stddevNorm numeric
@attribute slopeV0-500_sma3nz_amean numeric
@attribute slopeV0-500_sma3nz_stddevNorm numeric
@attribute slopeV500-1500_sma3nz_amean numeric
@attribute slopeV500-1500_sma3nz_stddevNorm numeric
@attribute spectralFluxV_sma3nz_amean numeric
@attribute spectralFluxV_sma3nz_stddevNorm numeric
@attribute mfcc1V_sma3nz_amean numeric
@attribute mfcc1V_sma3nz_stddevNorm numeric
@attribute mfcc2V_sma3nz_amean numeric
@attribute mfcc2V_sma3nz_stddevNorm numeric
@attribute mfcc3V_sma3nz_amean numeric
@attribute mfcc3V_sma3nz_stddevNorm numeric
@attribute mfcc4V_sma3nz_amean numeric
@attribute mfcc4V_sma3nz_stddevNorm numeric
@attribute alphaRatioUV_sma3nz_amean numeric
@attribute hammarbergIndexUV_sma3nz_amean numeric
@attribute slopeUV0-500_sma3nz_amean numeric
@attribute slopeUV500-1500_sma3nz_amean numeric
@attribute spectralFluxUV_sma3nz_amean numeric
@attribute loudnessPeaksPerSec numeric
@attribute VoicedSegmentsPerSec numeric
@attribute MeanVoicedSegmentLengthSec numeric
@attribute StddevVoicedSegmentLengthSec numeric
@attribute MeanUnvoicedSegmentLength numeric
@attribute StddevUnvoicedSegmentLength numeric
@attribute equivalentSoundLevel_dBp numeric
@attribute class numeric

@data

unknown,3.650061e+01,5.001945e-02,3.478800e+01,3.657700e+01,3.774928e+01,2.961285e+00,2.815456e+01,3.019438e+01,1.976110e+01,2.446163e+01,4.580137e-01,5.225257e-01,1.906198e-01,5.050961e-01,6.860301e-01,4.954103e-01,5.689021e+00,4.376076e+00,3.528646e+00,2.968401e+00,1.923359e-01,8.851612e-01,4.091309e+01,4.174663e-01,2.099970e+01,6.203997e-01,1.328034e-01,1.147398e+02,-6.653627e+00,-2.292912e+00,1.332722e-02,1.184574e+00,9.478024e-01,1.172698e+00,1.131965e+01,3.098795e-01,4.088162e+00,2.373678e+00,4.071733e+01,2.737594e-01,8.345284e+02,1.552919e-01,1.283106e+03,1.234735e-01,-5.876768e+01,-1.144339e+00,1.999925e+03,8.703772e-02,1.160875e+03,3.298109e-01,-7.796373e+01,-7.286186e-01,3.068974e+03,6.158105e-02,1.063954e+03,2.641207e-01,-8.401515e+01,-6.477079e-01,-2.765002e+01,-2.475254e-01,4.357550e+01,2.591344e-01,4.514970e-02,6.162121e-01,-3.277391e-02,-4.521199e-01,2.111302e-01,7.777574e-01,4.510872e+01,2.932787e-01,1.925482e+01,5.851793e-01,-9.013793e-01,-1.701065e+01,-1.004495e+01,-1.460530e+00,-2.344954e+01,3.381069e+01,2.245640e-02,-1.356690e-02,1.165413e-01,4.065041e+00,3.030303e+00,2.536364e-01,2.501372e-01,9.833333e-02,7.197607e-02,-2.154243e+01,?
unknown,3.650061e+01,5.001945e-02,3.478800e+01,3.657700e+01,3.774928e+01,2.961285e+00,2.815456e+01,3.019438e+01,1.976110e+01,2.446163e+01,4.580137e-01,5.225257e-01,1.906198e-01,5.050961e-01,6.860301e-01,4.954103e-01,5.689021e+00,4.376076e+00,3.528646e+00,2.968401e+00,1.923359e-01,8.851612e-01,4.091309e+01,4.174663e-01,2.099970e+01,6.203997e-01,1.328034e-01,1.147398e+02,-6.653627e+00,-2.292912e+00,1.332722e-02,1.184574e+00,9.478024e-01,1.172698e+00,1.131965e+01,3.098795e-01,4.088162e+00,2.373678e+00,4.071733e+01,2.737594e-01,8.345284e+02,1.552919e-01,1.283106e+03,1.234735e-01,-5.876768e+01,-1.144339e+00,1.999925e+03,8.703772e-02,1.160875e+03,3.298109e-01,-7.796373e+01,-7.286186e-01,3.068974e+03,6.158105e-02,1.063954e+03,2.641207e-01,-8.401515e+01,-6.477079e-01,-2.765002e+01,-2.475254e-01,4.357550e+01,2.591344e-01,4.514970e-02,6.162121e-01,-3.277391e-02,-4.521199e-01,2.111302e-01,7.777574e-01,4.510872e+01,2.932787e-01,1.925482e+01,5.851793e-01,-9.013793e-01,-1.701065e+01,-1.004495e+01,-1.460530e+00,-2.344954e+01,3.381069e+01,2.245640e-02,-1.356690e-02,1.165413e-01,4.065041e+00,3.030303e+00,2.536364e-01,2.501372e-01,9.833333e-02,7.197607e-02,-2.154243e+01,?
