@relation openSMILE_features

@attribute name string
@attribute F0semitoneFrom27.5Hz_sma3nz_amean numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevNorm numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile20.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile50.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile80.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope numeric
@attribute loudness_sma3_amean numeric
@attribute loudness_sma3_stddevNorm numeric
@attribute loudness_sma3_percentile20.0 numeric
@attribute loudness_sma3_percentile50.0 numeric
@attribute loudness_sma3_percentile80.0 numeric
@attribute loudness_sma3_pctlrange0-2 numeric
@attribute loudness_sma3_meanRisingSlope numeric
@attribute loudness_sma3_stddevRisingSlope numeric
@attribute loudness_sma3_meanFallingSlope numeric
@attribute loudness_sma3_stddevFallingSlope numeric
@attribute spectralFlux_sma3_amean numeric
@attribute spectralFlux_sma3_stddevNorm numeric
@attribute mfcc1_sma3_amean numeric
@attribute mfcc1_sma3_stddevNorm numeric
@attribute mfcc2_sma3_amean numeric
@attribute mfcc2_sma3_stddevNorm numeric
@attribute mfcc3_sma3_amean numeric
@attribute mfcc3_sma3_stddevNorm numeric
@attribute mfcc4_sma3_amean numeric
@attribute mfcc4_sma3_stddevNorm numeric
@attribute jitterLocal_sma3nz_amean numeric
@attribute jitterLocal_sma3nz_stddevNorm numeric
@attribute shimmerLocaldB_sma3nz_amean numeric
@attribute shimmerLocaldB_sma3nz_stddevNorm numeric
@attribute HNRdBACF_sma3nz_amean numeric
@attribute HNRdBACF_sma3nz_stddevNorm numeric
@attribute logRelF0-H1-H2_sma3nz_amean numeric
@attribute logRelF0-H1-H2_sma3nz_stddevNorm numeric
@attribute logRelF0-H1-A3_sma3nz_amean numeric
@attribute logRelF0-H1-A3_sma3nz_stddevNorm numeric
@attribute F1frequency_sma3nz_amean numeric
@attribute F1frequency_sma3nz_stddevNorm numeric
@attribute F1bandwidth_sma3nz_amean numeric
@attribute F1bandwidth_sma3nz_stddevNorm numeric
@attribute F1amplitudeLogRelF0_sma3nz_amean numeric
@attribute F1amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute F2frequency_sma3nz_amean numeric
@attribute F2frequency_sma3nz_stddevNorm numeric
@attribute F2bandwidth_sma3nz_amean numeric
@attribute F2bandwidth_sma3nz_stddevNorm numeric
@attribute F2amplitudeLogRelF0_sma3nz_amean numeric
@attribute F2amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute F3frequency_sma3nz_amean numeric
@attribute F3frequency_sma3nz_stddevNorm numeric
@attribute F3bandwidth_sma3nz_amean numeric
@attribute F3bandwidth_sma3nz_stddevNorm numeric
@attribute F3amplitudeLogRelF0_sma3nz_amean numeric
@attribute F3amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute alphaRatioV_sma3nz_amean numeric
@attribute alphaRatioV_sma3nz_stddevNorm numeric
@attribute hammarbergIndexV_sma3nz_amean numeric
@attribute hammarbergIndexV_sma3nz_stddevNorm numeric
@attribute slopeV0-500_sma3nz_amean numeric
@attribute slopeV0-500_sma3nz_stddevNorm numeric
@attribute slopeV500-1500_sma3nz_amean numeric
@attribute slopeV500-1500_sma3nz_stddevNorm numeric
@attribute spectralFluxV_sma3nz_amean numeric
@attribute spectralFluxV_sma3nz_stddevNorm numeric
@attribute mfcc1V_sma3nz_amean numeric
@attribute mfcc1V_sma3nz_stddevNorm numeric
@attribute mfcc2V_sma3nz_amean numeric
@attribute mfcc2V_sma3nz_stddevNorm numeric
@attribute mfcc3V_sma3nz_amean numeric
@attribute mfcc3V_sma3nz_stddevNorm numeric
@attribute mfcc4V_sma3nz_amean numeric
@attribute mfcc4V_sma3nz_stddevNorm numeric
@attribute alphaRatioUV_sma3nz_amean numeric
@attribute hammarbergIndexUV_sma3nz_amean numeric
@attribute slopeUV0-500_sma3nz_amean numeric
@attribute slopeUV500-1500_sma3nz_amean numeric
@attribute spectralFluxUV_sma3nz_amean numeric
@attribute loudnessPeaksPerSec numeric
@attribute VoicedSegmentsPerSec numeric
@attribute MeanVoicedSegmentLengthSec numeric
@attribute StddevVoicedSegmentLengthSec numeric
@attribute MeanUnvoicedSegmentLength numeric
@attribute StddevUnvoicedSegmentLength numeric
@attribute equivalentSoundLevel_dBp numeric
@attribute class numeric

@data

unknown,3.495638e+01,8.640584e-02,3.331709e+01,3.467865e+01,3.630717e+01,2.990089e+00,9.790310e+01,1.340471e+02,5.470520e+01,5.364365e+01,9.614207e-01,3.578780e-01,6.109070e-01,9.734025e-01,1.197715e+00,5.868075e-01,7.287360e+00,4.082597e+00,7.096825e+00,3.849923e+00,4.688979e-01,6.033146e-01,3.813949e+01,3.903038e-01,-8.697722e+00,-1.705628e+00,-8.332568e+00,-1.469484e+00,-2.194257e+01,-7.271968e-01,1.970178e-02,1.641902e+00,8.016234e-01,9.361845e-01,8.442149e+00,4.650261e-01,1.505693e+00,5.879117e+00,2.589027e+01,3.822408e-01,6.116028e+02,3.698226e-01,1.433368e+03,1.281902e-01,-6.843562e+01,-1.311392e+00,1.609609e+03,1.994493e-01,1.121313e+03,3.782775e-01,-6.510640e+01,-1.244090e+00,2.716703e+03,1.166212e-01,1.004760e+03,4.233532e-01,-7.327620e+01,-1.030856e+00,-1.386968e+01,-4.521919e-01,2.699155e+01,2.359986e-01,7.764862e-02,2.686831e-01,-3.240522e-02,-4.550785e-01,4.596938e-01,6.403533e-01,4.005762e+01,3.051761e-01,-1.178334e+01,-1.193266e+00,-9.212399e+00,-1.405691e+00,-2.404349e+01,-6.544236e-01,-1.484657e+01,2.548300e+01,8.898162e-02,-3.071603e-02,5.051349e-01,3.846154e+00,3.023758e+00,2.271428e-01,1.360897e-01,9.583333e-02,7.146775e-02,-1.972659e+01,?
unknown,3.495638e+01,8.640584e-02,3.331709e+01,3.467865e+01,3.630717e+01,2.990089e+00,9.790310e+01,1.340471e+02,5.470520e+01,5.364365e+01,9.614207e-01,3.578780e-01,6.109070e-01,9.734025e-01,1.197715e+00,5.868075e-01,7.287360e+00,4.082597e+00,7.096825e+00,3.849923e+00,4.688979e-01,6.033146e-01,3.813949e+01,3.903038e-01,-8.697722e+00,-1.705628e+00,-8.332568e+00,-1.469484e+00,-2.194257e+01,-7.271968e-01,1.970178e-02,1.641902e+00,8.016234e-01,9.361845e-01,8.442149e+00,4.650261e-01,1.505693e+00,5.879117e+00,2.589027e+01,3.822408e-01,6.116028e+02,3.698226e-01,1.433368e+03,1.281902e-01,-6.843562e+01,-1.311392e+00,1.609609e+03,1.994493e-01,1.121313e+03,3.782775e-01,-6.510640e+01,-1.244090e+00,2.716703e+03,1.166212e-01,1.004760e+03,4.233532e-01,-7.327620e+01,-1.030856e+00,-1.386968e+01,-4.521919e-01,2.699155e+01,2.359986e-01,7.764862e-02,2.686831e-01,-3.240522e-02,-4.550785e-01,4.596938e-01,6.403533e-01,4.005762e+01,3.051761e-01,-1.178334e+01,-1.193266e+00,-9.212399e+00,-1.405691e+00,-2.404349e+01,-6.544236e-01,-1.484657e+01,2.548300e+01,8.898162e-02,-3.071603e-02,5.051349e-01,3.846154e+00,3.023758e+00,2.271428e-01,1.360897e-01,9.583333e-02,7.146775e-02,-1.972659e+01,?
unknown,3.495638e+01,8.640584e-02,3.331709e+01,3.467865e+01,3.630717e+01,2.990089e+00,9.790310e+01,1.340471e+02,5.470520e+01,5.364365e+01,9.614207e-01,3.578780e-01,6.109070e-01,9.734025e-01,1.197715e+00,5.868075e-01,7.287360e+00,4.082597e+00,7.096825e+00,3.849923e+00,4.688979e-01,6.033146e-01,3.813949e+01,3.903038e-01,-8.697722e+00,-1.705628e+00,-8.332568e+00,-1.469484e+00,-2.194257e+01,-7.271968e-01,1.970178e-02,1.641902e+00,8.016234e-01,9.361845e-01,8.442149e+00,4.650261e-01,1.505693e+00,5.879117e+00,2.589027e+01,3.822408e-01,6.116028e+02,3.698226e-01,1.433368e+03,1.281902e-01,-6.843562e+01,-1.311392e+00,1.609609e+03,1.994493e-01,1.121313e+03,3.782775e-01,-6.510640e+01,-1.244090e+00,2.716703e+03,1.166212e-01,1.004760e+03,4.233532e-01,-7.327620e+01,-1.030856e+00,-1.386968e+01,-4.521919e-01,2.699155e+01,2.359986e-01,7.764862e-02,2.686831e-01,-3.240522e-02,-4.550785e-01,4.596938e-01,6.403533e-01,4.005762e+01,3.051761e-01,-1.178334e+01,-1.193266e+00,-9.212399e+00,-1.405691e+00,-2.404349e+01,-6.544236e-01,-1.484657e+01,2.548300e+01,8.898162e-02,-3.071603e-02,5.051349e-01,3.846154e+00,3.023758e+00,2.271428e-01,1.360897e-01,9.583333e-02,7.146775e-02,-1.972659e+01,?
unknown,3.495638e+01,8.640584e-02,3.331709e+01,3.467865e+01,3.630717e+01,2.990089e+00,9.790310e+01,1.340471e+02,5.470520e+01,5.364365e+01,9.614207e-01,3.578780e-01,6.109070e-01,9.734025e-01,1.197715e+00,5.868075e-01,7.287360e+00,4.082597e+00,7.096825e+00,3.849923e+00,4.688979e-01,6.033146e-01,3.813949e+01,3.903038e-01,-8.697722e+00,-1.705628e+00,-8.332568e+00,-1.469484e+00,-2.194257e+01,-7.271968e-01,1.970178e-02,1.641902e+00,8.016234e-01,9.361845e-01,8.442149e+00,4.650261e-01,1.505693e+00,5.879117e+00,2.589027e+01,3.822408e-01,6.116028e+02,3.698226e-01,1.433368e+03,1.281902e-01,-6.843562e+01,-1.311392e+00,1.609609e+03,1.994493e-01,1.121313e+03,3.782775e-01,-6.510640e+01,-1.244090e+00,2.716703e+03,1.166212e-01,1.004760e+03,4.233532e-01,-7.327620e+01,-1.030856e+00,-1.386968e+01,-4.521919e-01,2.699155e+01,2.359986e-01,7.764862e-02,2.686831e-01,-3.240522e-02,-4.550785e-01,4.596938e-01,6.403533e-01,4.005762e+01,3.051761e-01,-1.178334e+01,-1.193266e+00,-9.212399e+00,-1.405691e+00,-2.404349e+01,-6.544236e-01,-1.484657e+01,2.548300e+01,8.898162e-02,-3.071603e-02,5.051349e-01,3.846154e+00,3.023758e+00,2.271428e-01,1.360897e-01,9.583333e-02,7.146775e-02,-1.972659e+01,?
