@relation openSMILE_features

@attribute name string
@attribute F0semitoneFrom27.5Hz_sma3nz_amean numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevNorm numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile20.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile50.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile80.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope numeric
@attribute loudness_sma3_amean numeric
@attribute loudness_sma3_stddevNorm numeric
@attribute loudness_sma3_percentile20.0 numeric
@attribute loudness_sma3_percentile50.0 numeric
@attribute loudness_sma3_percentile80.0 numeric
@attribute loudness_sma3_pctlrange0-2 numeric
@attribute loudness_sma3_meanRisingSlope numeric
@attribute loudness_sma3_stddevRisingSlope numeric
@attribute loudness_sma3_meanFallingSlope numeric
@attribute loudness_sma3_stddevFallingSlope numeric
@attribute spectralFlux_sma3_amean numeric
@attribute spectralFlux_sma3_stddevNorm numeric
@attribute mfcc1_sma3_amean numeric
@attribute mfcc1_sma3_stddevNorm numeric
@attribute mfcc2_sma3_amean numeric
@attribute mfcc2_sma3_stddevNorm numeric
@attribute mfcc3_sma3_amean numeric
@attribute mfcc3_sma3_stddevNorm numeric
@attribute mfcc4_sma3_amean numeric
@attribute mfcc4_sma3_stddevNorm numeric
@attribute jitterLocal_sma3nz_amean numeric
@attribute jitterLocal_sma3nz_stddevNorm numeric
@attribute shimmerLocaldB_sma3nz_amean numeric
@attribute shimmerLocaldB_sma3nz_stddevNorm numeric
@attribute HNRdBACF_sma3nz_amean numeric
@attribute HNRdBACF_sma3nz_stddevNorm numeric
@attribute logRelF0-H1-H2_sma3nz_amean numeric
@attribute logRelF0-H1-H2_sma3nz_stddevNorm numeric
@attribute logRelF0-H1-A3_sma3nz_amean numeric
@attribute logRelF0-H1-A3_sma3nz_stddevNorm numeric
@attribute F1frequency_sma3nz_amean numeric
@attribute F1frequency_sma3nz_stddevNorm numeric
@attribute F1bandwidth_sma3nz_amean numeric
@attribute F1bandwidth_sma3nz_stddevNorm numeric
@attribute F1amplitudeLogRelF0_sma3nz_amean numeric
@attribute F1amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute F2frequency_sma3nz_amean numeric
@attribute F2frequency_sma3nz_stddevNorm numeric
@attribute F2bandwidth_sma3nz_amean numeric
@attribute F2bandwidth_sma3nz_stddevNorm numeric
@attribute F2amplitudeLogRelF0_sma3nz_amean numeric
@attribute F2amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute F3frequency_sma3nz_amean numeric
@attribute F3frequency_sma3nz_stddevNorm numeric
@attribute F3bandwidth_sma3nz_amean numeric
@attribute F3bandwidth_sma3nz_stddevNorm numeric
@attribute F3amplitudeLogRelF0_sma3nz_amean numeric
@attribute F3amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute alphaRatioV_sma3nz_amean numeric
@attribute alphaRatioV_sma3nz_stddevNorm numeric
@attribute hammarbergIndexV_sma3nz_amean numeric
@attribute hammarbergIndexV_sma3nz_stddevNorm numeric
@attribute slopeV0-500_sma3nz_amean numeric
@attribute slopeV0-500_sma3nz_stddevNorm numeric
@attribute slopeV500-1500_sma3nz_amean numeric
@attribute slopeV500-1500_sma3nz_stddevNorm numeric
@attribute spectralFluxV_sma3nz_amean numeric
@attribute spectralFluxV_sma3nz_stddevNorm numeric
@attribute mfcc1V_sma3nz_amean numeric
@attribute mfcc1V_sma3nz_stddevNorm numeric
@attribute mfcc2V_sma3nz_amean numeric
@attribute mfcc2V_sma3nz_stddevNorm numeric
@attribute mfcc3V_sma3nz_amean numeric
@attribute mfcc3V_sma3nz_stddevNorm numeric
@attribute mfcc4V_sma3nz_amean numeric
@attribute mfcc4V_sma3nz_stddevNorm numeric
@attribute alphaRatioUV_sma3nz_amean numeric
@attribute hammarbergIndexUV_sma3nz_amean numeric
@attribute slopeUV0-500_sma3nz_amean numeric
@attribute slopeUV500-1500_sma3nz_amean numeric
@attribute spectralFluxUV_sma3nz_amean numeric
@attribute loudnessPeaksPerSec numeric
@attribute VoicedSegmentsPerSec numeric
@attribute MeanVoicedSegmentLengthSec numeric
@attribute StddevVoicedSegmentLengthSec numeric
@attribute MeanUnvoicedSegmentLength numeric
@attribute StddevUnvoicedSegmentLength numeric
@attribute equivalentSoundLevel_dBp numeric
@attribute class numeric

@data

unknown,3.875454e+01,7.661911e-02,3.751251e+01,3.853343e+01,4.166631e+01,4.153793e+00,2.446391e+01,1.267537e+01,1.720544e+01,1.178477e+01,2.900504e-01,4.699008e-01,1.652965e-01,2.838217e-01,3.802074e-01,2.149109e-01,3.820596e+00,1.607301e+00,2.648904e+00,9.919139e-01,1.687108e-01,7.065068e-01,3.221009e+01,5.323054e-01,2.278696e+01,5.424422e-01,4.488732e+00,4.053201e+00,-1.542915e+01,-7.215373e-01,2.777539e-02,1.222717e+00,1.463379e+00,5.969846e-01,9.285482e+00,3.578111e-01,1.985782e+01,5.977054e-01,3.994658e+01,4.333085e-01,7.309818e+02,2.136569e-01,1.305842e+03,1.337460e-01,-5.130735e+01,-1.152033e+00,1.903469e+03,9.572541e-02,1.008400e+03,3.107924e-01,-6.338523e+01,-7.783228e-01,2.972372e+03,8.004662e-02,9.601686e+02,2.864277e-01,-6.778230e+01,-7.184881e-01,-2.497994e+01,-3.652107e-01,3.477534e+01,3.895684e-01,7.281473e-02,2.304397e-01,-3.339130e-02,-3.183628e-01,1.883151e-01,6.346039e-01,3.372284e+01,4.883299e-01,2.230140e+01,5.624217e-01,3.841403e+00,4.722260e+00,-1.609919e+01,-6.868683e-01,-2.051908e+01,2.679646e+01,7.156799e-02,-3.249393e-02,5.784965e-02,4.744525e+00,2.611940e+00,3.228571e-01,2.022526e-01,5.600000e-02,3.720215e-02,-2.793332e+01,?
unknown,3.875454e+01,7.661911e-02,3.751251e+01,3.853343e+01,4.166631e+01,4.153793e+00,2.446391e+01,1.267537e+01,1.720544e+01,1.178477e+01,2.900504e-01,4.699008e-01,1.652965e-01,2.838217e-01,3.802074e-01,2.149109e-01,3.820596e+00,1.607301e+00,2.648904e+00,9.919139e-01,1.687108e-01,7.065068e-01,3.221009e+01,5.323054e-01,2.278696e+01,5.424422e-01,4.488732e+00,4.053201e+00,-1.542915e+01,-7.215373e-01,2.777539e-02,1.222717e+00,1.463379e+00,5.969846e-01,9.285482e+00,3.578111e-01,1.985782e+01,5.977054e-01,3.994658e+01,4.333085e-01,7.309818e+02,2.136569e-01,1.305842e+03,1.337460e-01,-5.130735e+01,-1.152033e+00,1.903469e+03,9.572541e-02,1.008400e+03,3.107924e-01,-6.338523e+01,-7.783228e-01,2.972372e+03,8.004662e-02,9.601686e+02,2.864277e-01,-6.778230e+01,-7.184881e-01,-2.497994e+01,-3.652107e-01,3.477534e+01,3.895684e-01,7.281473e-02,2.304397e-01,-3.339130e-02,-3.183628e-01,1.883151e-01,6.346039e-01,3.372284e+01,4.883299e-01,2.230140e+01,5.624217e-01,3.841403e+00,4.722260e+00,-1.609919e+01,-6.868683e-01,-2.051908e+01,2.679646e+01,7.156799e-02,-3.249393e-02,5.784965e-02,4.744525e+00,2.611940e+00,3.228571e-01,2.022526e-01,5.600000e-02,3.720215e-02,-2.793332e+01,?
