@relation openSMILE_features

@attribute name string
@attribute F0semitoneFrom27.5Hz_sma3nz_amean numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevNorm numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile20.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile50.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile80.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope numeric
@attribute loudness_sma3_amean numeric
@attribute loudness_sma3_stddevNorm numeric
@attribute loudness_sma3_percentile20.0 numeric
@attribute loudness_sma3_percentile50.0 numeric
@attribute loudness_sma3_percentile80.0 numeric
@attribute loudness_sma3_pctlrange0-2 numeric
@attribute loudness_sma3_meanRisingSlope numeric
@attribute loudness_sma3_stddevRisingSlope numeric
@attribute loudness_sma3_meanFallingSlope numeric
@attribute loudness_sma3_stddevFallingSlope numeric
@attribute spectralFlux_sma3_amean numeric
@attribute spectralFlux_sma3_stddevNorm numeric
@attribute mfcc1_sma3_amean numeric
@attribute mfcc1_sma3_stddevNorm numeric
@attribute mfcc2_sma3_amean numeric
@attribute mfcc2_sma3_stddevNorm numeric
@attribute mfcc3_sma3_amean numeric
@attribute mfcc3_sma3_stddevNorm numeric
@attribute mfcc4_sma3_amean numeric
@attribute mfcc4_sma3_stddevNorm numeric
@attribute jitterLocal_sma3nz_amean numeric
@attribute jitterLocal_sma3nz_stddevNorm numeric
@attribute shimmerLocaldB_sma3nz_amean numeric
@attribute shimmerLocaldB_sma3nz_stddevNorm numeric
@attribute HNRdBACF_sma3nz_amean numeric
@attribute HNRdBACF_sma3nz_stddevNorm numeric
@attribute logRelF0-H1-H2_sma3nz_amean numeric
@attribute logRelF0-H1-H2_sma3nz_stddevNorm numeric
@attribute logRelF0-H1-A3_sma3nz_amean numeric
@attribute logRelF0-H1-A3_sma3nz_stddevNorm numeric
@attribute F1frequency_sma3nz_amean numeric
@attribute F1frequency_sma3nz_stddevNorm numeric
@attribute F1bandwidth_sma3nz_amean numeric
@attribute F1bandwidth_sma3nz_stddevNorm numeric
@attribute F1amplitudeLogRelF0_sma3nz_amean numeric
@attribute F1amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute F2frequency_sma3nz_amean numeric
@attribute F2frequency_sma3nz_stddevNorm numeric
@attribute F2bandwidth_sma3nz_amean numeric
@attribute F2bandwidth_sma3nz_stddevNorm numeric
@attribute F2amplitudeLogRelF0_sma3nz_amean numeric
@attribute F2amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute F3frequency_sma3nz_amean numeric
@attribute F3frequency_sma3nz_stddevNorm numeric
@attribute F3bandwidth_sma3nz_amean numeric
@attribute F3bandwidth_sma3nz_stddevNorm numeric
@attribute F3amplitudeLogRelF0_sma3nz_amean numeric
@attribute F3amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute alphaRatioV_sma3nz_amean numeric
@attribute alphaRatioV_sma3nz_stddevNorm numeric
@attribute hammarbergIndexV_sma3nz_amean numeric
@attribute hammarbergIndexV_sma3nz_stddevNorm numeric
@attribute slopeV0-500_sma3nz_amean numeric
@attribute slopeV0-500_sma3nz_stddevNorm numeric
@attribute slopeV500-1500_sma3nz_amean numeric
@attribute slopeV500-1500_sma3nz_stddevNorm numeric
@attribute spectralFluxV_sma3nz_amean numeric
@attribute spectralFluxV_sma3nz_stddevNorm numeric
@attribute mfcc1V_sma3nz_amean numeric
@attribute mfcc1V_sma3nz_stddevNorm numeric
@attribute mfcc2V_sma3nz_amean numeric
@attribute mfcc2V_sma3nz_stddevNorm numeric
@attribute mfcc3V_sma3nz_amean numeric
@attribute mfcc3V_sma3nz_stddevNorm numeric
@attribute mfcc4V_sma3nz_amean numeric
@attribute mfcc4V_sma3nz_stddevNorm numeric
@attribute alphaRatioUV_sma3nz_amean numeric
@attribute hammarbergIndexUV_sma3nz_amean numeric
@attribute slopeUV0-500_sma3nz_amean numeric
@attribute slopeUV500-1500_sma3nz_amean numeric
@attribute spectralFluxUV_sma3nz_amean numeric
@attribute loudnessPeaksPerSec numeric
@attribute VoicedSegmentsPerSec numeric
@attribute MeanVoicedSegmentLengthSec numeric
@attribute StddevVoicedSegmentLengthSec numeric
@attribute MeanUnvoicedSegmentLength numeric
@attribute StddevUnvoicedSegmentLength numeric
@attribute equivalentSoundLevel_dBp numeric
@attribute class numeric

@data

unknown,3.584856e+01,4.028583e-02,3.490600e+01,3.532833e+01,3.692430e+01,2.018307e+00,2.694135e+01,2.362523e+01,2.295310e+01,2.023132e+01,3.668223e-01,6.108999e-01,9.449083e-02,4.013587e-01,5.706632e-01,4.761724e-01,5.481665e+00,2.918281e+00,3.837904e+00,2.127545e+00,2.073933e-01,9.003301e-01,3.156279e+01,5.911717e-01,2.436272e+01,7.499141e-01,4.157173e+00,4.071723e+00,2.007927e+00,8.557266e+00,1.718974e-02,1.206574e+00,9.543963e-01,8.360559e-01,1.097246e+01,2.625414e-01,6.386754e+00,1.530566e+00,4.079891e+01,3.295218e-01,8.535328e+02,1.868865e-01,1.344763e+03,1.618731e-01,-8.673651e+01,-8.919665e-01,1.975217e+03,8.240809e-02,1.153868e+03,2.492408e-01,-9.727826e+01,-6.891585e-01,3.077968e+03,5.521028e-02,1.076969e+03,2.422186e-01,-1.032407e+02,-6.124342e-01,-3.040585e+01,-2.914354e-01,4.383316e+01,2.791472e-01,3.812614e-02,7.016788e-01,-2.506223e-02,-6.983093e-01,2.557088e-01,7.255543e-01,3.932990e+01,3.430201e-01,2.617923e+01,5.427584e-01,6.700524e+00,2.431379e+00,5.486329e-01,3.343364e+01,-1.272814e+01,1.990865e+01,3.998620e-02,-2.664166e-03,1.135761e-01,3.970224e+00,2.512563e+00,2.630000e-01,2.843958e-01,1.150000e-01,1.153473e-01,-2.234383e+01,?
unknown,3.584856e+01,4.028583e-02,3.490600e+01,3.532833e+01,3.692430e+01,2.018307e+00,2.694135e+01,2.362523e+01,2.295310e+01,2.023132e+01,3.668223e-01,6.108999e-01,9.449083e-02,4.013587e-01,5.706632e-01,4.761724e-01,5.481665e+00,2.918281e+00,3.837904e+00,2.127545e+00,2.073933e-01,9.003301e-01,3.156279e+01,5.911717e-01,2.436272e+01,7.499141e-01,4.157173e+00,4.071723e+00,2.007927e+00,8.557266e+00,1.718974e-02,1.206574e+00,9.543963e-01,8.360559e-01,1.097246e+01,2.625414e-01,6.386754e+00,1.530566e+00,4.079891e+01,3.295218e-01,8.535328e+02,1.868865e-01,1.344763e+03,1.618731e-01,-8.673651e+01,-8.919665e-01,1.975217e+03,8.240809e-02,1.153868e+03,2.492408e-01,-9.727826e+01,-6.891585e-01,3.077968e+03,5.521028e-02,1.076969e+03,2.422186e-01,-1.032407e+02,-6.124342e-01,-3.040585e+01,-2.914354e-01,4.383316e+01,2.791472e-01,3.812614e-02,7.016788e-01,-2.506223e-02,-6.983093e-01,2.557088e-01,7.255543e-01,3.932990e+01,3.430201e-01,2.617923e+01,5.427584e-01,6.700524e+00,2.431379e+00,5.486329e-01,3.343364e+01,-1.272814e+01,1.990865e+01,3.998620e-02,-2.664166e-03,1.135761e-01,3.970224e+00,2.512563e+00,2.630000e-01,2.843958e-01,1.150000e-01,1.153473e-01,-2.234383e+01,?
